Valuation Date,Symbology,Ticker,Field Name,Value
2016-08-14,OG-Ticker,SAR-Fixing-1M,MarketValue,0.0204
2016-08-14,OG-Ticker,SAR-Fixing-2M,MarketValue,0.02104
2016-08-14,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02258
2016-08-14,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.02495
2016-08-14,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.02645
2016-08-14,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.0257
2016-08-14,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.0421
2016-08-14,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.0295
2016-08-14,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.0323
2016-08-14,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.0346
2016-08-14,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.0365
2016-08-14,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.0394
2016-08-14,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.01419
2016-08-14,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.01581
2016-08-14,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.0148
2016-08-14,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.0339
2016-08-14,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.0182
2016-08-14,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.0202
2016-08-14,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.0223
2016-08-14,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.0245
2016-08-14,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.0284
2016-08-15,OG-Ticker,AED-Fixing-1M,MarketValue,0.00718569999999999
2016-08-15,OG-Ticker,AED-Fixing-3M,MarketValue,0.01182
2016-08-15,OG-Ticker,SAR-Fixing-1M,MarketValue,0.02041
2016-08-15,OG-Ticker,SAR-Fixing-2M,MarketValue,0.02105
2016-08-15,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02259
2016-08-15,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.02485
2016-08-15,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.0262
2016-08-15,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.0255
2016-08-15,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.042233
2016-08-15,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.029085
2016-08-15,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.032155
2016-08-15,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.0344199999999999
2016-08-15,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.036448
2016-08-15,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.039385
2016-08-15,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.01423
2016-08-15,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.01561
2016-08-15,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.0147
2016-08-15,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.03388
2016-08-15,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.01788
2016-08-15,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.0197699999999999
2016-08-15,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.02218
2016-08-15,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.0244
2016-08-15,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.0284899999999999
2016-08-16,OG-Ticker,AED-Fixing-1M,MarketValue,0.0073571
2016-08-16,OG-Ticker,AED-Fixing-3M,MarketValue,0.0117842999999999
2016-08-16,OG-Ticker,SAR-Fixing-1M,MarketValue,0.02041
2016-08-16,OG-Ticker,SAR-Fixing-2M,MarketValue,0.02106
2016-08-16,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02265
2016-08-16,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.02495
2016-08-16,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.02635
2016-08-16,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.025588
2016-08-16,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.04171
2016-08-16,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.028913
2016-08-16,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.03141
2016-08-16,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.034058
2016-08-16,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.036038
2016-08-16,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.038898
2016-08-16,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.01413
2016-08-16,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.01556
2016-08-16,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.0146
2016-08-16,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.03322
2016-08-16,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.0174699999999999
2016-08-16,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.01946
2016-08-16,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.02166
2016-08-16,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.02388
2016-08-16,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.0278899999999999
2016-08-17,OG-Ticker,AED-Fixing-1M,MarketValue,0.0073571
2016-08-17,OG-Ticker,AED-Fixing-3M,MarketValue,0.0117713999999999
2016-08-17,OG-Ticker,SAR-Fixing-1M,MarketValue,0.02043
2016-08-17,OG-Ticker,SAR-Fixing-2M,MarketValue,0.02109
2016-08-17,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02268
2016-08-17,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.02495
2016-08-17,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.02635
2016-08-17,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.025545
2016-08-17,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.04116
2016-08-17,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.0282
2016-08-17,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.03082
2016-08-17,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.033495
2016-08-17,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.035523
2016-08-17,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.0383699999999999
2016-08-17,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.01413
2016-08-17,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.0155199999999999
2016-08-17,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.0145
2016-08-17,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.03236
2016-08-17,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.01725
2016-08-17,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.01922
2016-08-17,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.02119
2016-08-17,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.02318
2016-08-17,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.02707
2016-08-18,OG-Ticker,AED-Fixing-1M,MarketValue,0.0073214
2016-08-18,OG-Ticker,AED-Fixing-3M,MarketValue,0.0117271
2016-08-18,OG-Ticker,SAR-Fixing-1M,MarketValue,0.02048
2016-08-18,OG-Ticker,SAR-Fixing-2M,MarketValue,0.0211
2016-08-18,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02276
2016-08-18,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.0249
2016-08-18,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.0262
2016-08-18,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.0252
2016-08-18,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.04107
2016-08-18,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.02795
2016-08-18,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.0306399999999999
2016-08-18,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.03331
2016-08-18,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.03542
2016-08-18,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.03824
2016-08-18,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.014
2016-08-18,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.0152
2016-08-18,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.0143
2016-08-18,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.03217
2016-08-18,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.017
2016-08-18,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.01884
2016-08-18,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.02131
2016-08-18,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.02292
2016-08-18,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.0268399999999999
2016-08-19,OG-Ticker,AED-Fixing-1M,MarketValue,0.0073214
2016-08-19,OG-Ticker,AED-Fixing-3M,MarketValue,0.0117271
2016-08-19,OG-Ticker,SAR-Fixing-1M,MarketValue,0.02048
2016-08-19,OG-Ticker,SAR-Fixing-2M,MarketValue,0.0211
2016-08-19,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02276
2016-08-19,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.02485
2016-08-19,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.02615
2016-08-19,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.02563
2016-08-19,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.041173
2016-08-19,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.028343
2016-08-19,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.031098
2016-08-19,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.03377
2016-08-19,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.035653
2016-08-19,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.038503
2016-08-19,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.0143
2016-08-19,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.01575
2016-08-19,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.0147
2016-08-19,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.032425
2016-08-19,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.01739
2016-08-19,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.019285
2016-08-19,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.02157
2016-08-19,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.02335
2016-08-19,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.02721
2016-08-20,OG-Ticker,AED-Fixing-1M,MarketValue,0.0073214
2016-08-20,OG-Ticker,AED-Fixing-3M,MarketValue,0.0117271
2016-08-20,OG-Ticker,SAR-Fixing-1M,MarketValue,0.02048
2016-08-20,OG-Ticker,SAR-Fixing-2M,MarketValue,0.0211
2016-08-20,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02276
2016-08-20,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.02485
2016-08-20,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.02615
2016-08-20,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.0257
2016-08-20,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.0411
2016-08-20,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.0285
2016-08-20,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.0311
2016-08-20,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.0337
2016-08-20,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.0355
2016-08-20,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.0385
2016-08-20,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.0143
2016-08-20,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.01575
2016-08-20,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.0147
2016-08-20,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.0323
2016-08-20,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.0174
2016-08-20,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.0194
2016-08-20,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.0215
2016-08-20,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.0233
2016-08-20,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.0271
2016-08-21,OG-Ticker,AED-Fixing-1M,MarketValue,0.00728569999999999
2016-08-21,OG-Ticker,AED-Fixing-3M,MarketValue,0.0117271
2016-08-21,OG-Ticker,SAR-Fixing-1M,MarketValue,0.02048
2016-08-21,OG-Ticker,SAR-Fixing-2M,MarketValue,0.0211
2016-08-21,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02284
2016-08-21,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.02495
2016-08-21,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.02615
2016-08-21,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.0255
2016-08-21,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.041145
2016-08-21,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.0282899999999999
2016-08-21,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.031085
2016-08-21,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.033765
2016-08-21,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.03565
2016-08-21,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.03851
2016-08-21,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.0142
2016-08-21,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.0155
2016-08-21,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.01465
2016-08-21,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.03245
2016-08-21,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.01739
2016-08-21,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.019285
2016-08-21,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.02157
2016-08-21,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.02335
2016-08-21,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.02721
2016-08-22,OG-Ticker,AED-Fixing-1M,MarketValue,0.0073214
2016-08-22,OG-Ticker,AED-Fixing-3M,MarketValue,0.01177
2016-08-22,OG-Ticker,SAR-Fixing-1M,MarketValue,0.02052
2016-08-22,OG-Ticker,SAR-Fixing-2M,MarketValue,0.02116
2016-08-22,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02289
2016-08-22,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.02555
2016-08-22,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.02655
2016-08-22,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.02569
2016-08-22,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.040975
2016-08-22,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.02832
2016-08-22,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.03123
2016-08-22,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.033825
2016-08-22,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.035618
2016-08-22,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.038365
2016-08-22,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.01428
2016-08-22,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.01574
2016-08-22,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.0148
2016-08-22,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.03207
2016-08-22,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.01742
2016-08-22,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.01923
2016-08-22,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.02145
2016-08-22,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.02318
2016-08-22,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.02696
2016-08-23,OG-Ticker,AED-Fixing-1M,MarketValue,0.0073214
2016-08-23,OG-Ticker,AED-Fixing-3M,MarketValue,0.0118214
2016-08-23,OG-Ticker,SAR-Fixing-1M,MarketValue,0.02052
2016-08-23,OG-Ticker,SAR-Fixing-2M,MarketValue,0.02117
2016-08-23,OG-Ticker,SAR-Fixing-3M,MarketValue,0.02292
2016-08-23,OG-Ticker,SAR-FRA-3Mx6M,MarketValue,0.02545
2016-08-23,OG-Ticker,SAR-FRA-6Mx9M,MarketValue,0.02685
2016-08-23,OG-Ticker,SAR-IRS3M-1Y,MarketValue,0.025738
2016-08-23,OG-Ticker,SAR-IRS3M-10Y,MarketValue,0.040878
2016-08-23,OG-Ticker,SAR-IRS3M-2Y,MarketValue,0.028258
2016-08-23,OG-Ticker,SAR-IRS3M-3Y,MarketValue,0.03108
2016-08-23,OG-Ticker,SAR-IRS3M-4Y,MarketValue,0.033765
2016-08-23,OG-Ticker,SAR-IRS3M-5Y,MarketValue,0.035518
2016-08-23,OG-Ticker,SAR-IRS3M-7Y,MarketValue,0.03815
2016-08-23,OG-Ticker,AED-FRA-3Mx6M,MarketValue,0.01429
2016-08-23,OG-Ticker,AED-FRA-6Mx9M,MarketValue,0.01573
2016-08-23,OG-Ticker,AED-IRS3M-1Y,MarketValue,0.0148
2016-08-23,OG-Ticker,AED-IRS3M-10Y,MarketValue,0.032065
2016-08-23,OG-Ticker,AED-IRS3M-2Y,MarketValue,0.01751
2016-08-23,OG-Ticker,AED-IRS3M-3Y,MarketValue,0.0192
2016-08-23,OG-Ticker,AED-IRS3M-4Y,MarketValue,0.02147
2016-08-23,OG-Ticker,AED-IRS3M-5Y,MarketValue,0.0232099999999999
2016-08-23,OG-Ticker,AED-IRS3M-7Y,MarketValue,0.026935
2016-10-12,OG-Ticker,CLP-Fixing-1D,MarketValue,0.035
2016-10-12,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0347
2016-10-12,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0338
2016-10-12,OG-Ticker,CLP-OIS6M-9M,MarketValue,0.0333
2016-10-12,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0329
2016-10-12,OG-Ticker,CLP-OIS6M-18M,MarketValue,0.0327
2016-10-12,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0322
2016-10-12,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0327
2016-10-12,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0342
2016-10-12,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0355
2016-10-12,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0366
2016-10-12,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0376
2016-10-12,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0387
2016-10-12,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0396
2016-10-12,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0404
2016-10-12,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0417
2016-10-12,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0425

